#chr	position	description	Normal	cell1	cell2	cell3	cell4	cell5	cell6	cell7	cell8	cell9	cell10	cell11	cell12	cell13	cell14	cell15	cell16	cell17	cell18	cell19	cell20	cell21	cell22	cell23	cell24	cell25	cell26	cell27	cell28	cell29	cell30	cell31	cell32	cell33	cell34	cell35	cell36	cell37	cell38	cell39	cell40	cell41	cell42	cell43	cell44	cell45	cell46	cell47	cell48	cell49	cell50	cell51	cell52	cell53	cell54	cell55	cell56	cell57	cell58	cell59	cell60	cell61	cell62	cell63	cell64	cell65	cell66	cell67	cell68	cell69	cell70	cell71	cell72	cell73	cell74	cell75	cell76	cell77	cell78	cell79	cell80	cell81	cell82	cell83	cell84	cell85	cell86	cell87	cell88	cell89	cell90	cell91	cell92	cell93	cell94	cell95	cell96	cell97	cell98	cell99	cell100
1	1	1	0.0	1.0	1.0	1.0	1.0	0.9767441860465116	1.0	1.0	1.0	1.0	1.0	0.8536585365853658	1.0	0.9814814814814815	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9629629629629629	0.9803921568627451	1.0	1.0	1.0	1.0	1.0	0.9512195121951219	1.0	0.9803921568627451	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9791666666666666	1.0	1.0	0.9767441860465116	1.0	1.0	1.0	1.0	1.0	0.9791666666666666	1.0	0.9807692307692307	1.0	0.9787234042553191	0.9814814814814815	1.0	1.0	1.0	0.9322033898305084	1.0	0.8958333333333334	1.0	1.0	0.7636363636363637	1.0	1.0	0.9782608695652174	1.0	0.9152542372881356	0.9772727272727273	1.0	0.9142857142857143	0.9736842105263158	1.0	0.9767441860465116	1.0	1.0	1.0	0.9782608695652174	0.9710144927536232	1.0	1.0	1.0	0.9137931034482759	0.9803921568627451	1.0	1.0	1.0	1.0	1.0	0.9791666666666666	1.0	0.9791666666666666
2	2	2	0.0	0.0	0.9333333333333333	0.0	0.0	0.0	0.0	0.5686274509803921	0.024390243902439025	0.0	0.3684210526315789	0.0	0.0	0.7631578947368421	0.8695652173913043	0.04	0.0	0.7678571428571429	0.022727272727272728	0.0	0.7021276595744681	0.0	1.0	0.025	0.0	0.0	0.0	0.0	0.0	0.02631578947368421	0.0625	0.020833333333333332	0.7380952380952381	0.0	0.03225806451612903	0.0	0.0	0.8035714285714286	0.9777777777777777	0.0	0.890625	0.0	0.0	0.0	0.0425531914893617	0.0	0.0	0.8648648648648649	0.0	0.3541666666666667	0.0	0.8333333333333334	0.0	0.6909090909090909	0.37777777777777777	0.0	0.9245283018867925	0.0	0.018867924528301886	0.0	0.0	0.029850746268656716	0.0	0.0	0.017543859649122806	0.0	0.0	0.0	0.6046511627906976	0.0	0.0	0.0	0.7924528301886793	0.0	0.8478260869565217	0.0	0.275	0.05263157894736842	0.9655172413793104	0.0	0.6976744186046512	0.0	0.0	0.22727272727272727	0.0	0.0	0.8695652173913043	0.8837209302325582	0.8148148148148148	0.0	0.0	0.0	0.1111111111111111	0.9285714285714286	0.0	0.02040816326530612	0.02	0.0	0.0	0.05263157894736842	0.0
3	3	3	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5094339622641509	0.0	0.0	0.03225806451612903	0.0	0.0	0.021739130434782608	0.06976744186046512	0.014705882352941176	0.0	0.07692307692307693	0.0	0.0	0.0784313725490196	0.02127659574468085	0.21568627450980393	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0392156862745098	0.4791666666666667	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.02040816326530612	0.0	0.0	0.18181818181818182	0.0	0.3508771929824561	0.0	0.22448979591836735	0.0	0.08695652173913043	0.3508771929824561	0.0	0.06382978723404255	0.0	0.0	0.05970149253731343	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.23529411764705882	0.0	0.0	0.03636363636363636	0.20454545454545456	0.0	0.40816326530612246	0.046511627906976744	0.0	0.0	0.7045454545454546	0.0	0.5384615384615384	0.0	0.0	0.2692307692307692	0.0	0.0	0.7045454545454546	0.0625	0.0	0.0	0.05454545454545454	0.05454545454545454	0.0	0.7083333333333334	0.0	0.0	0.0	0.0	0.24074074074074073	0.11764705882352941	0.0
4	4	4	0.0	0.0	0.47368421052631576	0.0	0.0	0.0	0.0	0.7619047619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02040816326530612	0.0	0.0	0.0	0.0	0.0847457627118644	0.0	0.0	0.0	0.01694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.03278688524590164	0.0	0.075	0.0	0.1864406779661017	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07894736842105263	0.0	0.0	0.3673469387755102	0.0	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017543859649122806	0.0	0.0	0.0	0.0	0.0	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.0	0.03773584905660377	0.018518518518518517	0.2978723404255319	0.0	0.034482758620689655	0.0	0.24615384615384617	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.046511627906976744	0.2549019607843137	0.0	0.0	0.0	0.0	0.0	0.0	0.22641509433962265	0.017857142857142856	0.0	0.023255813953488372	0.02040816326530612	0.0392156862745098	0.0	0.0
5	5	5	0.0	0.0	0.07407407407407407	0.03773584905660377	0.0	0.0	0.0	0.0	0.07894736842105263	0.0	0.020833333333333332	0.0	0.03636363636363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12727272727272726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.3137254901960784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11764705882352941	0.0	0.0	0.12727272727272726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017543859649122806	0.0	0.0	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.08695652173913043	0.057692307692307696	0.0	0.0	0.0	0.0	0.0	0.0	0.09302325581395349	0.0	0.0	0.0	0.06976744186046512	0.0	0.0	0.0
6	6	6	0.0	0.0	0.017857142857142856	1.0	0.8979591836734694	0.9	0.9	0.0	0.3023255813953488	0.8653846153846154	0.0	0.9811320754716981	0.9482758620689655	0.0	0.0	0.06976744186046512	0.6808510638297872	0.0	0.0	0.7222222222222222	0.0	0.5789473684210527	0.0	0.0	0.9285714285714286	0.8979591836734694	0.0	0.8857142857142857	0.8775510204081632	0.8775510204081632	0.8387096774193549	0.7346938775510204	0.0	0.9767441860465116	0.7857142857142857	0.0	0.7551020408163265	0.0	0.0	0.6206896551724138	0.03508771929824561	0.9032258064516129	0.8181818181818182	0.5319148936170213	0.7321428571428571	0.0	0.6363636363636364	0.0	0.9387755102040817	0.2037037037037037	0.8863636363636364	0.0	0.46938775510204084	0.0	0.0	0.6153846153846154	0.045454545454545456	0.8936170212765957	0.9285714285714286	0.9090909090909091	0.0	0.0	1.0	0.8636363636363636	0.9807692307692307	0.6346153846153846	0.3584905660377358	0.72	0.12	0.9824561403508771	0.7111111111111111	0.49019607843137253	0.09433962264150944	0.9791666666666666	0.0	0.0	0.0	0.7966101694915254	0.038461538461538464	0.6	0.0	0.1111111111111111	0.7254901960784313	0.0	0.9795918367346939	0.8571428571428571	0.0	0.043478260869565216	0.0196078431372549	0.9555555555555556	0.0	0.9615384615384616	0.6388888888888888	0.014705882352941176	1.0	0.06818181818181818	0.8958333333333334	0.7450980392156863	0.2765957446808511	0.9428571428571428	0.8333333333333334
7	7	7	0.0	0.0	0.0	0.3333333333333333	0.09433962264150944	0.047619047619047616	0.2619047619047619	0.0	0.09523809523809523	0.075	0.0	0.375	0.21568627450980393	0.0	0.01639344262295082	0.02	0.19047619047619047	0.0	0.0	0.6	0.0	0.07142857142857142	0.0	0.0	0.023255813953488372	0.2037037037037037	0.0	0.07547169811320754	0.375	0.21052631578947367	0.0	0.15217391304347827	0.022222222222222223	0.0	0.07692307692307693	0.0	0.08695652173913043	0.0	0.018867924528301886	0.0	0.0	0.08888888888888889	0.1702127659574468	0.11666666666666667	0.25	0.0	0.2	0.0	0.020833333333333332	0.0	0.4727272727272727	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.11538461538461539	0.42857142857142855	0.0	0.0	0.0	0.2153846153846154	0.19607843137254902	0.0	0.17307692307692307	0.0	0.6170212765957447	0.0	0.09302325581395349	0.2558139534883721	0.06779661016949153	0.02127659574468085	0.20689655172413793	0.0	0.0	0.0	0.1320754716981132	0.02127659574468085	0.3611111111111111	0.0	0.0	0.20833333333333334	0.0	0.125	0.5862068965517241	0.0	0.0	0.041666666666666664	0.023255813953488372	0.0	0.13793103448275862	0.09615384615384616	0.0	0.0	0.0	0.05357142857142857	0.4230769230769231	0.045454545454545456	0.2	0.2682926829268293
8	8	8	0.0	0.0	0.0	0.4339622641509434	0.6071428571428571	0.047619047619047616	0.5079365079365079	0.0	0.0	0.0975609756097561	0.0	0.10526315789473684	0.23404255319148937	0.0	0.0	0.023255813953488372	0.15384615384615385	0.0	0.0	0.5094339622641509	0.0	0.03636363636363636	0.0	0.02	0.25862068965517243	0.5238095238095238	0.0	0.075	0.32142857142857145	0.11627906976744186	0.20754716981132076	0.2542372881355932	0.0	0.02	0.3389830508474576	0.0	0.018518518518518517	0.0	0.0	0.0	0.0	0.358974358974359	0.01694915254237288	0.043478260869565216	0.0	0.0	0.041666666666666664	0.08333333333333333	0.0196078431372549	0.0	0.20454545454545456	0.0	0.061224489795918366	0.0	0.0	0.2222222222222222	0.022727272727272728	0.15217391304347827	0.1951219512195122	0.0	0.0	0.0	0.38596491228070173	0.19047619047619047	0.0	0.020833333333333332	0.0	0.3	0.0	0.057692307692307696	0.0	0.23214285714285715	0.0	0.6949152542372882	0.0	0.0	0.01639344262295082	0.16071428571428573	0.0	0.14634146341463414	0.0	0.0	0.0	0.0	0.1864406779661017	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.24074074074074073	0.058823529411764705	0.027777777777777776	0.0	0.02	0.038461538461538464	0.0851063829787234	0.08064516129032258	0.16071428571428573	0.40384615384615385
9	9	9	0.0	0.0	0.0	0.021739130434782608	0.0	0.27586206896551724	0.14814814814814814	0.031746031746031744	0.0	0.0	0.0	0.06976744186046512	0.08771929824561403	0.02564102564102564	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.06382978723404255	0.04	0.0	0.1	0.01818181818181818	0.0	0.0	0.045454545454545456	0.5609756097560976	0.14035087719298245	0.0	0.023809523809523808	0.10256410256410256	0.0	0.5217391304347826	0.0	0.0196078431372549	0.11363636363636363	0.0	0.1590909090909091	0.22807017543859648	0.359375	0.6808510638297872	0.0	0.12195121951219512	0.0	0.24528301886792453	0.0	0.0392156862745098	0.0	0.04081632653061224	0.0	0.0	0.15254237288135594	0.0	0.19230769230769232	0.0	0.5714285714285714	0.0	0.0	0.10714285714285714	0.13953488372093023	0.0	0.23255813953488372	0.0	0.12244897959183673	0.14285714285714285	0.027777777777777776	0.0	0.10638297872340426	0.0	0.0	0.0	0.0	0.0	0.0	0.046511627906976744	0.0	0.0	0.0	0.0	0.0	0.2545454545454545	0.0	0.02127659574468085	0.019230769230769232	0.0	0.06	0.0	0.018518518518518517	0.23809523809523808	0.0	0.038461538461538464	0.0	0.2962962962962963	0.08695652173913043	0.06382978723404255	0.3559322033898305	0.0
10	10	10	0.0	0.0	0.0	0.021739130434782608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05660377358490566	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.15217391304347827	0.0	0.1836734693877551	0.2127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017543859649122806	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.22641509433962265	0.0	0.0	0.0	0.0	0.0	0.019230769230769232	0.0	0.0	0.0	0.0	0.16923076923076924	0.019230769230769232	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.08771929824561403	0.061224489795918366	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.016129032258064516	0.0	0.0	0.061224489795918366	0.0	0.0	0.0	0.043478260869565216	0.0	0.0	0.017241379310344827	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.12962962962962962	0.17857142857142858	0.0	0.046511627906976744	0.0	0.022727272727272728	0.0	0.022222222222222223	0.05	0.03508771929824561
